Date,Home Team,Away Team,Home Goals,Away Goals
2022-11-06,Monza,Verona,2,0
2022-11-06,Sampdoria,Fiorentina,0,2
2022-11-06,Roma,Lazio,0,1
2022-11-06,Juventus,Inter,2,0
2022-11-08,Napoli,Empoli,2,0
2022-11-08,Spezia,Udinese,1,1
2022-11-08,Cremonese,Milan,0,0
2022-11-09,Lecce,Atalanta,2,1
2022-11-09,Sassuolo,Roma,1,1
2022-11-09,Fiorentina,Salernitana,2,1
2022-11-09,Inter,Bologna,6,1
2022-11-09,Torino,Sampdoria,2,0
2022-11-10,Verona,Juventus,0,1
2022-11-10,Lazio,Monza,1,0
2022-11-11,Empoli,Cremonese,2,0
2022-11-12,Napoli,Udinese,3,2
2022-11-12,Sampdoria,Lecce,0,2
2022-11-12,Bologna,Sassuolo,3,0
2022-11-13,Atalanta,Inter,2,3
2022-11-13,Monza,Salernitana,3,0
2022-11-13,Roma,Torino,1,1
2022-11-13,Verona,Spezia,1,2
2022-11-13,Milan,Fiorentina,2,1
2022-11-13,Juventus,Lazio,3,0
2023-01-04,Salernitana,Milan,1,2
2023-01-04,Sassuolo,Sampdoria,1,2
2023-01-04,Spezia,Atalanta,2,2
2023-01-04,Torino,Verona,1,1
2023-01-04,Lecce,Lazio,2,1
2023-01-04,Roma,Bologna,1,0
2023-01-04,Cremonese,Juventus,0,1
2023-01-04,Fiorentina,Monza,1,1
2023-01-04,Inter,Napoli,1,0
2023-01-04,Udinese,Empoli,1,1
2023-01-07,Fiorentina,Sassuolo,2,1
2023-01-07,Juventus,Udinese,1,0
2023-01-07,Monza,Inter,2,2
2023-01-08,Salernitana,Torino,1,1
2023-01-08,Lazio,Empoli,2,2
2023-01-08,Spezia,Lecce,0,0
2023-01-08,Sampdoria,Napoli,0,2
2023-01-08,Milan,Roma,2,2
2023-01-09,Verona,Cremonese,2,0
2023-01-09,Bologna,Atalanta,1,2
2023-01-13,Napoli,Juventus,5,1
2023-01-14,Cremonese,Monza,2,3
2023-01-14,Lecce,Milan,2,2
2023-01-14,Inter,Verona,1,0
2023-01-15,Sassuolo,Lazio,0,2
2023-01-15,Torino,Spezia,0,1
2023-01-15,Udinese,Bologna,1,2
2023-01-15,Atalanta,Salernitana,8,2
2023-01-15,Roma,Fiorentina,2,0
2023-01-16,Empoli,Sampdoria,1,0
2023-01-21,Verona,Lecce,2,0
2023-01-21,Salernitana,Napoli,0,2
2023-01-21,Fiorentina,Torino,0,1
2023-01-22,Sampdoria,Udinese,0,1
2023-01-22,Monza,Sassuolo,1,1
2023-01-22,Spezia,Roma,0,2
2023-01-22,Juventus,Atalanta,3,3
2023-01-23,Bologna,Cremonese,1,1
2023-01-23,Inter,Empoli,0,1
2023-01-24,Lazio,Milan,4,0
2023-01-27,Bologna,Spezia,2,0
2023-01-27,Lecce,Salernitana,1,2
2023-01-28,Empoli,Torino,2,2
2023-01-28,Cremonese,Inter,1,2
2023-01-28,Atalanta,Sampdoria,2,0
2023-01-29,Milan,Sassuolo,2,5
2023-01-29,Juventus,Monza,0,2
2023-01-29,Lazio,Fiorentina,1,1
2023-01-29,Napoli,Roma,2,1
2023-01-30,Udinese,Verona,1,1
2023-02-04,Cremonese,Lecce,0,2
2023-02-04,Roma,Empoli,2,0
2023-02-04,Sassuolo,Atalanta,1,0
2023-02-05,Spezia,Napoli,0,3
2023-02-05,Torino,Udinese,1,0
2023-02-05,Fiorentina,Bologna,1,2
2023-02-05,Inter,Milan,1,0
2023-02-06,Verona,Lazio,1,1
2023-02-06,Monza,Sampdoria,2,2
2023-02-07,Salernitana,Juventus,0,3
2023-02-10,Milan,Torino,1,0
2023-02-11,Empoli,Spezia,2,2
2023-02-11,Lecce,Roma,1,1
2023-02-11,Lazio,Atalanta,0,2
2023-02-12,Udinese,Sassuolo,2,2
2023-02-12,Bologna,Monza,0,1
2023-02-12,Juventus,Fiorentina,1,0
2023-02-12,Napoli,Cremonese,3,0
2023-02-13,Verona,Salernitana,1,0
2023-02-13,Sampdoria,Inter,0,0
2023-02-17,Sassuolo,Napoli,0,2
2023-02-18,Sampdoria,Bologna,1,2
2023-02-18,Monza,Milan,0,1
2023-02-18,Inter,Udinese,3,1
2023-02-19,Atalanta,Lecce,1,2
2023-02-19,Fiorentina,Empoli,1,1
2023-02-19,Salernitana,Lazio,0,2
2023-02-19,Spezia,Juventus,0,2
2023-02-19,Roma,Verona,1,0
2023-02-20,Torino,Cremonese,2,2
2023-02-25,Empoli,Napoli,0,2
2023-02-25,Lecce,Sassuolo,0,1
2023-02-26,Bologna,Inter,1,0
2023-02-26,Salernitana,Monza,3,0
2023-02-26,Udinese,Spezia,2,2
2023-02-26,Milan,Atalanta,2,0
2023-02-27,Verona,Fiorentina,0,3
2023-02-27,Lazio,Sampdoria,1,0
2023-02-28,Cremonese,Roma,2,1
2023-02-28,Juventus,Torino,4,2
2023-03-03,Napoli,Lazio,0,1
2023-03-04,Monza,Empoli,2,1
2023-03-04,Atalanta,Udinese,0,0
2023-03-04,Fiorentina,Milan,2,1
2023-03-05,Spezia,Verona,0,0
2023-03-05,Sampdoria,Salernitana,0,0
2023-03-05,Inter,Lecce,2,0
2023-03-05,Roma,Juventus,1,0
2023-03-06,Sassuolo,Cremonese,3,2
2023-03-06,Torino,Bologna,1,0
2023-03-10,Spezia,Inter,2,1
2023-03-11,Empoli,Udinese,0,1
2023-03-11,Napoli,Atalanta,2,0
2023-03-11,Bologna,Lazio,0,0
2023-03-12,Lecce,Torino,0,2
2023-03-12,Cremonese,Fiorentina,0,2
2023-03-12,Verona,Monza,1,1
2023-03-12,Roma,Sassuolo,3,4
2023-03-12,Juventus,Sampdoria,4,2
2023-03-13,Milan,Salernitana,1,1
2023-03-17,Sassuolo,Spezia,1,0
2023-03-17,Atalanta,Empoli,2,1
2023-03-18,Monza,Cremonese,1,1
2023-03-18,Salernitana,Bologna,2,2
2023-03-18,Udinese,Milan,3,1
2023-03-19,Sampdoria,Verona,3,1
2023-03-19,Fiorentina,Lecce,1,0
2023-03-19,Torino,Napoli,0,4
2023-03-19,Lazio,Roma,1,0
2023-03-19,Inter,Juventus,0,1
2023-04-01,Cremonese,Atalanta,1,3
2023-04-01,Inter,Fiorentina,0,1
2023-04-01,Juventus,Verona,1,0
2023-04-02,Bologna,Udinese,3,0
2023-04-02,Monza,Lazio,0,2
2023-04-02,Spezia,Salernitana,1,1
2023-04-02,Roma,Sampdoria,3,0
2023-04-02,Napoli,Milan,0,4
2023-04-03,Empoli,Lecce,1,0
2023-04-03,Sassuolo,Torino,1,1
2023-04-07,Salernitana,Inter,1,1
2023-04-07,Lecce,Napoli,1,2
2023-04-07,Milan,Empoli,0,0
2023-04-08,Udinese,Monza,2,2
2023-04-08,Fiorentina,Spezia,1,1
2023-04-08,Atalanta,Bologna,0,2
2023-04-08,Sampdoria,Cremonese,2,3
2023-04-08,Torino,Roma,0,1
2023-04-08,Verona,Sassuolo,2,1
2023-04-08,Lazio,Juventus,2,1
2023-04-14,Cremonese,Empoli,1,0
2023-04-14,Spezia,Lazio,0,3
2023-04-15,Bologna,Milan,1,1
2023-04-15,Napoli,Verona,0,0
2023-04-15,Inter,Monza,0,1
2023-04-16,Lecce,Sampdoria,1,1
2023-04-16,Torino,Salernitana,1,1
2023-04-16,Sassuolo,Juventus,1,0
2023-04-16,Roma,Udinese,3,0
2023-04-17,Fiorentina,Atalanta,1,1
2023-04-21,Verona,Bologna,2,1
2023-04-22,Salernitana,Sassuolo,3,0
2023-04-22,Lazio,Torino,0,1
2023-04-22,Sampdoria,Spezia,1,1
2023-04-23,Empoli,Inter,0,3
2023-04-23,Monza,Fiorentina,3,2
2023-04-23,Udinese,Cremonese,3,0
2023-04-23,Milan,Lecce,2,0
2023-04-23,Juventus,Napoli,0,1
2023-04-24,Atalanta,Roma,3,1
2023-04-28,Lecce,Udinese,1,0
2023-04-28,Spezia,Monza,0,2
2023-04-29,Roma,Milan,1,1
2023-04-29,Torino,Atalanta,1,2
2023-04-30,Inter,Lazio,3,1
2023-04-30,Cremonese,Verona,1,1
2023-04-30,Napoli,Salernitana,1,1
2023-04-30,Sassuolo,Empoli,2,1
2023-04-30,Fiorentina,Sampdoria,5,0
2023-04-30,Bologna,Juventus,1,1
2023-05-03,Atalanta,Spezia,3,2
2023-05-03,Juventus,Lecce,2,1
2023-05-03,Salernitana,Fiorentina,3,3
2023-05-03,Sampdoria,Torino,0,2
2023-05-03,Lazio,Sassuolo,2,0
2023-05-03,Milan,Cremonese,1,1
2023-05-03,Monza,Roma,1,1
2023-05-03,Verona,Inter,0,6
2023-05-04,Empoli,Bologna,3,1
2023-05-04,Udinese,Napoli,1,1
2023-05-06,Milan,Lazio,2,0
2023-05-06,Roma,Inter,0,2
2023-05-06,Cremonese,Spezia,2,0
2023-05-07,Atalanta,Juventus,0,2
2023-05-07,Torino,Monza,1,1
2023-05-07,Napoli,Fiorentina,1,0
2023-05-07,Lecce,Verona,0,1
2023-05-08,Empoli,Salernitana,2,1
2023-05-08,Udinese,Sampdoria,2,0
2023-05-08,Sassuolo,Bologna,1,1
2023-05-12,Lazio,Lecce,2,2
2023-05-13,Salernitana,Atalanta,1,0
2023-05-13,Spezia,Milan,2,0
2023-05-13,Inter,Sassuolo,4,2
2023-05-14,Verona,Torino,0,1
2023-05-14,Fiorentina,Udinese,2,0
2023-05-14,Monza,Napoli,2,0
2023-05-14,Bologna,Roma,0,0
2023-05-14,Juventus,Cremonese,2,0
2023-05-15,Sampdoria,Empoli,1,1
2023-05-19,Sassuolo,Monza,1,2
2023-05-20,Cremonese,Bologna,1,5
2023-05-20,Atalanta,Verona,3,1
2023-05-20,Milan,Sampdoria,5,1
2023-05-21,Lecce,Spezia,0,0
2023-05-21,Torino,Fiorentina,1,1
2023-05-21,Napoli,Inter,3,1
2023-05-21,Udinese,Lazio,0,1
2023-05-22,Roma,Salernitana,2,2
2023-05-22,Empoli,Juventus,4,1
2023-05-26,Sampdoria,Sassuolo,2,2
2023-05-27,Salernitana,Udinese,3,2
2023-05-27,Spezia,Torino,0,4
2023-05-27,Fiorentina,Roma,2,1
2023-05-27,Inter,Atalanta,3,2
2023-05-28,Verona,Empoli,1,1
2023-05-28,Bologna,Napoli,2,2
2023-05-28,Monza,Lecce,0,1
2023-05-28,Lazio,Cremonese,3,2
2023-05-28,Juventus,Milan,0,1
2023-06-02,Sassuolo,Fiorentina,1,3
2023-06-03,Torino,Inter,0,1
2023-06-03,Cremonese,Salernitana,2,0
2023-06-03,Empoli,Lazio,0,2
2023-06-04,Napoli,Sampdoria,2,0
2023-06-04,Atalanta,Monza,5,2
2023-06-04,Lecce,Bologna,2,3
2023-06-04,Milan,Verona,3,1
2023-06-04,Roma,Spezia,2,1
2023-06-04,Udinese,Juventus,0,1
